id_deputado,nome_completo,sexo,uf,partido_atual,profissao,eleicao_ocupacao,eleicao_grau_instrucao,eleicao_partido,situacao,data_nascimento,data_falecimento,ano_inicio,data_saida,soma_documento,soma_glosa,soma_liquido,,receita_total_eleicoes,tipo_receita,nome_parlamentar,total_bens,tipo_bem,total_despesas_eleicoes,id_municipio,votos,anos,mandatos,causa_fimdescr
160624,Célia Maria Barbosa Rocha,F,AL,PTB,196,196,Superior completo,PTB,V,1952-10-29,,2011,,579642.8500000002,8722.119999999997,568827.1200000002,1342,913021.25,RECURSOS DE OUTROS CANDIDATOS/COMITÊS,Celia Rocha,741969,13,912976.96,2700102,13,1.91649555099247,1,Renúncia
160625,Jorge De Oliveira,M,RJ,PR,0,310,Ensino médio incompleto,PR,E,1952-12-15,,2011,,755860.8600000002,2257.9500000000003,753602.91,1343,175826.55,RECURSOS DE PESSOAS FÍSICAS,Zoinho,1138935,12,175746.59,3300100,78,,1,
160626,José Almeida Lima,M,SE,PMDB,279,101,Superior completo,PMDB,E,1953-09-28,,2011,2011-11-08,1061924.259999999,93714.21999999994,854166.7399999991,1344,1120408.03,RECURSOS DE PESSOAS JURÍDICAS,Almeida Lima,4820871,12,1120408.03,2800100,108,,1,
160627,Stepan Nercessian,M,RJ,PPS,181,178,Ensino médio completo,PPS,E,1953-12-02,,2011,,601697.9600000003,10011.79,591686.1700000007,1345,203069.79,RECURSOS PRÓPRIOS,Stepan Nercessian,1125083,11,203069.79,3300100,67,,1,
160628,Luciana Barbosa De Oliveira Santos,F,PE,PCDOB,28,398,Superior completo,PCDOB,E,1965-12-29,,2011,,969806.170000001,10776.29,951279.8400000004,1346,1391700,RECURSOS DE PESSOAS FÍSICAS,Luciana Santos,1338624.76,11,1391700,260545,26,,1,
160629,Romero Rodrigues Veiga,M,PB,PSDB,163,26,Superior completo,PSDB,V,1966-01-09,,2011,,563655.2800000001,3110.92,560544.3600000003,1347,250220,RECURSOS PRÓPRIOS,Romero Rodrigues,2561861,11,250208.53,251640,2,1.58521560574949,2,Licença Conjunta Consecutiva
160630,Ságuas Moraes Sousa,M,MT,PT,196,26,Superior completo,PT,E,1963-04-11,,2011,,162920.71000000008,4666.740000000001,158253.97000000015,1348,884493.4,RECURSOS DE PESSOAS FÍSICAS,Ságuas Moraes,1372498.85,12,884493.4,510452,13,,2,Afastamento
160631,Walney Da Rocha Carvalho,M,RJ,PTB,377,26,Ensino médio completo,PTB,E,1959-04-19,,2011,,713968.9599999991,3075.890000000001,704584.6699999995,1349,284765.67,RECURSOS DE PESSOAS FÍSICAS,Walney Rocha,3610508.58,11,284164.78,3300100,196,,1,
160632,José Silva Soares,M,MG,SDD,300,398,Superior completo,PDT,L,1963-05-11,,2011,2013-10-04,641009.5000000006,12571.910000000002,618437.5900000011,1350,1007261.56,RECURSOS DE PESSOAS FÍSICAS,Zé Silva,1694380.88,12,1007242.9,3100104,53,2.02327173169062,2,Secretário de Estado
160633,Luiz Henrique Mandetta,M,MS,DEM,196,196,Superior completo,DEM,E,1964-11-30,,2011,,960301.0699999996,3945.0799999999995,956355.9899999999,1351,1164857.5,RECURSOS DE PESSOAS FÍSICAS,Mandetta,1664190.57,11,1164857.5,500390,15,,1,
160634,Francisco Vieira Sampaio,M,RR,PRP,330,160,Ensino médio completo,PRP,E,1950-05-18,,2011,,455991.7599999999,3307.1499999999996,452684.61,1352,60260,RECURSOS DE PESSOAS FÍSICAS,Chico Das Verduras,521272,2,60260,1400027,29,,2,Perda de Mandato
160635,Ruy Manuel Carneiro Barbosa De Aca Belchior,M,PB,PSDB,44,26,Superior completo,PSDB,E,1970-08-17,,2011,,1030969.8700000012,5894.21,1022810.400000001,1353,433864.42,RECURSOS DE PESSOAS FÍSICAS,Ruy Carneiro,1619118,11,433767.06,251640,376,,1,
160636,José Wilson Santiago Filho,M,PB,PTB,0,228,Superior incompleto,PMDB,E,1989-08-10,,2011,2013-10-08,969073.5800000019,9289.350000000006,949438.1500000013,1354,394691.9,RECURSOS DE PESSOAS JURÍDICAS,Wilson Filho,5603849,21,394690.4,251640,33,,1,
160637,Ronaldo Fonseca De Souza,M,DF,PROS,199,199,Superior completo,PR,E,1959-04-04,,2011,2013-10-02,676746.5000000006,3836.71,652109.7900000002,1355,1300000,RECURSOS DE PESSOAS JURÍDICAS,Ronaldo Fonseca,1146937,2,1274559.35,530010,1078,,1,
160638,Joseli Ângelo Agnolin,M,TO,PDT,399,26,Superior completo,PDT,E,1954-09-18,,2011,,1004875.7900000006,70531.66000000002,934344.1300000005,1356,839189.67,RECURSOS DE PESSOAS FÍSICAS,Ângelo Agnolin,1275542.25,13,839189.67,1700251,161,,1,
160639,Maria Auxiliadora Seabra Rezende,F,TO,DEM,79,228,Superior completo,DEM,E,1964-10-01,,2011,,909470.6200000022,3469.1199999999994,905001.5000000015,1357,735510.49,RECURSOS DE PESSOAS FÍSICAS,Professora Dorinha Seabra Rezende,604840.23,16,735505.14,1700251,24,,1,
160640,Eros Ferreira Biondini,M,MG,PTB,259,26,Superior completo,PTB,L,1971-05-20,,2011,,475407.1000000007,40120.93000000001,435286.17000000057,1358,511365.96,RECURSOS DE PARTIDO POLÍTICO,Eros Biondini,1124890.06,11,511365.96,3100104,62,1.73032169746749,1,Secretário de Estado
160641,Marcivania Do Socorro Da Rocha Flexa,F,AP,PT,88,397,Superior completo,PT,S,1973-06-21,,2011,,180764.11999999997,331.7,180432.41999999998,1359,151097.5,RECURSOS DE PESSOAS FÍSICAS,Professora Marcivania,260653,12,151079.85,1600055,43,0.440793976728268,1,Afastamento
160642,Francisco Eurico Da Silva,M,PE,PSB,391,245,Superior incompleto,PSB,E,1962-09-12,,2011,,763649.1999999994,4449.02,759071.7999999995,1360,213553.67,RECURSOS DE PESSOAS FÍSICAS,Pastor Eurico,,,213553.67,260545,6,,1,
160643,Jorge Silva,M,ES,PROS,196,196,Superior completo,PDT,E,1952-06-03,,2011,2013-10-02,799907.7699999998,12632.699999999997,787275.0699999993,1361,293795.05,RECURSOS DE PESSOAS FÍSICAS,Dr. Jorge Silva,2359699.28,11,293795.05,3200102,16,,1,
160644,Esmerino Neri Batista Filho,M,PA,PT,90,90,Superior completo,PT,E,1952-07-11,,2011,,950636.5400000014,6382.020000000002,920464.2500000017,1362,349616,RECURSOS DE PESSOAS FÍSICAS,Miriquinho Batista,1889977.33,11,349616,1500107,21425,,1,
160645,Luiz Carlos Gomes Dos Santos Junior,M,AP,PSDB,199,199,Superior completo,PSDB,E,1979-08-16,,2011,,1037640.2200000003,23168.340000000004,997389.8900000005,1363,126908.89,RECURSOS DE PESSOAS FÍSICAS,Luiz Carlos,,,126908.89,1600055,75,,1,
160646,Fernando Destito Francischini,M,PR,SDD,161,136,Superior completo,PSDB,E,1970-03-26,,2011,2013-10-03,835871.9700000004,7153.3499999999985,828718.6199999998,1364,607279.75,RECURSOS PRÓPRIOS,Fernando Francischini,689533,11,607279.75,4100103,6,,1,
160647,Eduardo Brandão De Azeredo,M,MG,PSDB,277,101,Superior completo,PSDB,E,1948-09-09,,2011,,839201.4000000001,7174.799999999998,813025.0899999997,1365,2724827.89,RECURSOS DE PESSOAS FÍSICAS,Eduardo Azeredo,5213738.86,11,2721829.71,3100104,1,,1,
160648,Raimundo Coimbra Júnior,M,TO,PMDB,271,26,Superior completo,PMDB,E,1965-03-28,,2011,,956997.8800000016,10517.589999999998,946480.2900000011,1366,999033.73,RECURSOS DE PESSOAS FÍSICAS,Júnior Coimbra,4522970,12,999033.73,1700251,495,,1,
160649,Esperidião Amin Helou Filho,M,SC,PP,374,397,Superior completo,PP,E,1947-12-21,,2011,,798589.6899999973,14212.470000000001,782771.4799999971,1367,309863.35,RECURSOS DE PESSOAS JURÍDICAS,Esperidião Amin,7913239.53,11,309863.35,4200051,25,,1,
160650,Oziel Alves De Oliveira,M,BA,PDT,364,245,Superior completo,PDT,E,1965-03-23,,2011,,949452.6199999985,2850.079999999999,946602.5399999985,1368,186584.96,RECURSOS PRÓPRIOS,Oziel Oliveira,1538560.83,19,186538.06,290170,1,,1,
160651,Rogério Mendonça,M,SC,PMDB,36,26,Superior completo,PMDB,E,1953-01-27,,2011,,962453.3899999988,9791.419999999996,951740.8799999977,1369,325777.76,RECURSOS DE PESSOAS FÍSICAS,Rogério Peninha Mendonça,2823608.79,11,325777.76,4200051,1,,1,
160652,Roberto Sérgio Ribeiro Coutinho Teixeira,M,PE,PP,251,178,Superior completo,PP,E,1961-10-02,,2011,,1009828.330000001,46408.14000000001,944180.590000001,1370,1516289.33,RECURSOS DE PESSOAS FÍSICAS,Roberto Teixeira,4696418.78,2,1516289.33,260545,2,,1,
160653,Roberto Alves De Lucena,M,SP,PV,98,245,Superior completo,PV,E,1966-04-18,,2011,,843005.5899999982,3634.610000000001,839370.9799999981,1371,106455.66,RECURSOS DE PESSOAS FÍSICAS,Roberto De Lucena,1339397.56,13,106455.66,3500105,22,,1,
160654,Renzo Do Amaral Braz,M,MG,PP,40,245,Superior completo,PP,E,1980-04-11,,2011,,703590.3499999994,1618.660000000001,701971.6899999994,1372,3617512.6,RECURSOS DE PESSOAS FÍSICAS,Renzo Braz,5526162.4,11,3617512.6,3100302,323,,1,
160655,Ricardo Izar Junior,M,SP,PSD,353,45,Superior completo,PV,E,1968-08-01,,1991,2011-10-27,0,0,0,1373,1158916.09,RECURSOS DE PESSOAS FÍSICAS,Ricardo Izar,7504217.05,11,1158916.09,3500105,25,,1,
160656,Raul Da Silva Lima Sobrinho,M,RR,PP,44,26,Superior completo,PP,E,1966-12-02,,2011,2011-10-26,1110128.2099999988,6065.619999999999,1104062.589999999,1374,273684,RECURSOS DE PESSOAS JURÍDICAS,Raul Lima,2542433.28,2,273684,1400027,266,,1,
160657,Newton Lima Neto,M,SP,PT,130,397,Superior completo,PT,E,1953-02-28,,2011,,864209.4699999973,7554.979999999997,855510.6099999977,1375,2482807.58,RECURSOS DE PESSOAS FÍSICAS,Newton Lima,2926018.54,11,2481507.58,3500303,715,,1,
160658,Paulo Tadeu Vale Da Silva,M,DF,PT,125,26,Superior incompleto,PT,V,1967-12-24,,2011,,41608.97999999999,0.0,41608.97999999999,1376,822980,RECURSOS DE PESSOAS FÍSICAS,Paulo Tadeu,2028210,11,822980,530010,5409,0.350444900752909,2,Secretário de Estado
160659,Iolanda Keiko Miashiro Ota,F,SP,PSB,185,228,Superior completo,PSB,E,1956-09-28,,2011,,874805.2399999995,12657.670000000007,862147.5700000001,1377,98480.26,RECURSOS DE PESSOAS FÍSICAS,Keiko Ota,558732.07,11,98479.25,3500105,10,,1,
160660,Marcelo Theodoro De Aguiar,M,SP,DEM,425,178,Ensino médio completo,PSC,E,1973-09-16,,2011,2011-10-26,912914.9299999985,3501.9299999999985,897564.7899999985,1378,379242.42,RECURSOS DE PESSOAS FÍSICAS,Marcelo Aguiar,161692,32,379161.23,3500303,15,,1,
160661,José Augusto Maia,M,PE,PROS,0,425,Ensino médio incompleto,PTB,E,1956-01-20,,2011,2013-10-08,837852.13,152.88,837699.2499999999,1379,113100,RECURSOS PRÓPRIOS,José Augusto Maia,340693,32,113003,260545,4,,1,
160662,Luiz Fernando Arantes Machado,M,SP,PSDB,0,245,Superior completo,PSDB,E,1977-10-08,,2011,,824258.2299999978,3127.109999999999,820214.769999998,1380,1091083.83,RECURSOS DE PESSOAS JURÍDICAS,Luiz Fernando Machado,800295.12,12,1091083.83,3500105,1,,1,
160663,Leopoldo Costa Meyer,M,PR,PSB,201,398,Superior completo,PSB,E,1949-11-29,,2011,,606236.1899999975,3067.7200000000003,603168.4699999979,1381,168610.76,RECURSOS PRÓPRIOS,Leopoldo Meyer,8267372.74,11,168610.76,4100202,1,,1,
160664,César Roberto Colnaghi,M,ES,PSDB,196,26,Superior completo,PSDB,E,1958-07-22,,2011,,827692.0799999988,3181.31,819103.8599999987,1382,849395.65,RECURSOS PRÓPRIOS,Cesar Colnago,1307113.05,11,849332.65,3200102,1899,,1,
160665,Augusto Rodrigues Coutinho De Melo,M,PE,SDD,201,26,Superior completo,DEM,E,1962-10-22,,2011,2013-10-01,1029890.3600000013,7529.9000000000015,989076.6800000014,1383,1078000,RECURSOS DE PESSOAS JURÍDICAS,Augusto Coutinho,9620370.6,11,1078000,2600054,810,,1,
160666,Felix De Almeida Mendonça Júnior,M,BA,PDT,0,245,Superior completo,PDT,E,1963-11-29,,2011,,785633.1299999988,6535.069999999995,779098.059999999,1384,1165183.31,RECURSOS PRÓPRIOS,Félix Mendonça Júnior,5789023.61,11,1165144.39,290170,4,,1,
160667,Guilherme Mussi Ferreira,M,SP,PP,40,228,Superior completo,PV,E,1982-10-14,,2011,2013-08-06,796189.9099999982,17012.33000000001,778786.2299999984,1385,1520191.38,RECURSOS DE PESSOAS JURÍDICAS,Guilherme Mussi,1779250.76,32,1520191.38,3500105,16,,1,
160668,Paulo Cesar Justo Quartiero,M,RR,DEM,36,228,Superior completo,DEM,E,1952-07-16,,2011,,1079302.9300000013,24597.99999999999,1029093.87,1386,154850,RECURSOS DE PESSOAS JURÍDICAS,Paulo Cesar Quartiero,8492138,29,154842.8,1400027,445,,1,
160669,Genecias Mateus Noronha,M,CE,SDD,399,160,Ensino médio completo,PMDB,E,1963-03-13,,2011,2013-10-02,899148.1099999999,862.4499999999999,898285.6599999999,1387,830500,RECURSOS DE PESSOAS JURÍDICAS,Genecias Noronha,7557247.89,11,829952.7,2300101,499,,1,
160670,Máriton Benedito De Holanda,M,RO,PT,0,245,Superior completo,PT,E,1968-11-04,,2011,,1154247.0699999998,2400.929999999999,1091065.5999999994,1388,200725,RECURSOS DE PESSOAS FÍSICAS,Padre Ton,345821.37,21,200718.8,1100015,2819,,1,
160671,Jesus Rodrigues Alves,M,PI,PT,373,228,Superior completo,PT,E,1959-04-09,,2011,,1038611.1299999993,11886.260000000006,1014381.8499999999,1389,464258.33,RECURSOS DE PESSOAS FÍSICAS,Jesus Rodrigues,6837836.19,11,464231.85,220095,5,,1,
160672,Jean Wyllys De Matos Santos,M,RJ,PSOL,139,397,Superior completo,PSOL,E,1974-03-10,,2011,,800543.8599999996,8063.600000000004,789675.3799999994,1390,22337.32,RECURSOS PRÓPRIOS,Jean Wyllys,852060,11,22337.32,3300100,6,,1,
160673,Giovani Cherini,M,RS,PDT,23,26,Superior completo,PDT,E,1960-06-23,,2011,,993219.2000000082,6073.060000000006,970500.7600000094,1391,835160.74,DESCRIÇÃO DAS DOAÇÕES RELATIVAS À COMERCIALIZAÇÃO,Giovani Cherini,4257007,11,834885.44,4300034,6,,1,
160674,Hugo Motta Wanderley Da Nóbrega,M,PB,PMDB,415,258,Superior incompleto,PMDB,E,1989-09-11,,2011,,995447.8800000013,1049.52,918499.3600000013,1392,154354.56,RECURSOS DE PESSOAS FÍSICAS,Hugo Motta,462378,11,154273.4,251640,4,,1,
160675,Jânio Natal Andrade Borges,M,BA,PRP,44,228,Ensino médio completo,PRP,E,1953-12-25,,2011,,953872.7599999979,14158.859999999995,935937.4499999975,1393,125010,RECURSOS DE PESSOAS FÍSICAS,Jânio Natal,1919821,11,124934.09,290330,4,,1,
160676,Fernando Dantas Torres,M,BA,PSD,399,26,Ensino médio completo,DEM,E,1968-12-28,,1995,2011-10-26,791291.2000000005,12814.63,766476.5700000013,1394,589597.6,RECURSOS PRÓPRIOS,Fernando Torres,5899827.69,11,589501.34,290170,2,,1,
160677,Francisco Floriano De Sousa Silva,M,RJ,PR,92,156,Ensino fundamental completo,PR,E,1959-09-21,,2011,,943466.9000000011,76080.62999999996,865059.060000001,1395,59692.72,RECURSOS DE PESSOAS JURÍDICAS,Francisco Floriano,647229.53,39,59670.08,3300100,335,,1,
160678,Artur José Vieira Bruno,M,CE,PT,25,397,Superior completo,PT,E,1959-08-04,,2011,,990006.3100000003,8877.779999999999,981128.5300000011,1396,384177.22,RECURSOS DE PESSOAS FÍSICAS,Artur Bruno,2357850.35,11,384167.95,2300101,10,,1,
160679,Taumaturgo Lima Cordeiro,M,AC,PT,0,26,Superior completo,PT,E,1957-07-11,,2011,,1004241.3099999999,3249.6,994991.7100000001,1397,505191.2,RECURSOS PRÓPRIOS,Taumaturgo Lima,1376595,12,505183.59,1200013,70,,1,
160680,Audifax Charles Pimentel Barcelos,M,ES,PSB,236,44,Superior completo,PSB,V,1964-05-09,,2011,,447802.4899999999,1104.71,446697.7799999999,1398,927839.19,RECURSOS DE OUTROS CANDIDATOS/COMITÊS,Audifax,1436481,12,926490.22,3200102,76,1.58247775496235,2,Licença Conjunta Consecutiva
160758,Domingos Sávio Campos Resende,M,MG,PSDB,122,26,Superior completo,PSDB,E,1957-03-25,,2011,,887606.2100000007,30718.37999999998,853099.5900000012,1399,1673293.26,RECURSOS DE PESSOAS FÍSICAS,Domingos Sávio,11368160.62,3,1673293.26,3100104,2,,1,
160974,Hugo Napoleão Do Rego Neto,M,PI,PSD,254,199,Superior completo,DEM,E,1943-10-31,,2011,2011-10-26,860358.9200000007,11476.190000000004,832385.8900000004,1400,1173391.7,RECURSOS PRÓPRIOS,Hugo Napoleão,4029022.67,11,1173391.7,220095,17,,1,
160976,Francisco Everardo Oliveira Silva,M,SP,PR,181,324,Lê e escreve,PR,E,1965-05-01,,2011,,555345.7500000005,775.6899999999999,549939.3300000008,1401,678243.13,RECURSOS DE PESSOAS FÍSICAS,Tiririca,,,677901.47,3500105,719,,1,
161903,Roberto Dorner,M,MT,PSD,0,228,Ensino fundamental incompleto,PP,S,1948-04-06,,2011,2011-10-26,277706.8599999998,27716.420000000002,249990.44000000006,1402,1903740,RECURSOS PRÓPRIOS,Roberto Dorner,21285019.83,12,1903736.07,510452,344,0.785763175906913,1,Afastamento
161904,João Dudimar De Azevedo Paxiúba,M,PA,PROS,0,199,Superior completo,PSDB,E,1956-03-07,,2011,2013-10-02,824681.0699999986,15650.840000000002,809030.2299999985,1403,71640,RECURSOS PRÓPRIOS,Dudimar Paxiuba,432073.87,11,71586.29,150475,4,,3,Afastamento
161905,André Teixeira Dias,M,PA,PSDB,0,26,Superior completo,PSDB,V,1960-12-12,,2011,,305694.5099999999,476.25,305218.2599999999,1404,139752.46,RECURSOS PRÓPRIOS,André Dias,2258961.82,11,139748,1500107,1710,0.856947296372348,1,Renúncia
161906,Luiz Otavio Oliveira Campos,M,PA,PMDB,0,44,Superior completo,PMDB,S,1954-05-27,,2011,,154611.14999999994,24.8,154586.34999999992,1405,582100,RECURSOS DE PESSOAS FÍSICAS,Luiz Otavio,2304357.98,11,582094.12,1500107,477,0.566735112936345,1,Afastamento
161907,Acelino Freitas,M,BA,PRB,0,228,Superior incompleto,PRB,E,1975-09-21,,2011,,927782.1499999968,13800.750000000004,913981.3999999973,1406,569201.09,RECURSOS DE PESSOAS JURÍDICAS,Acelino Popó,4005180.42,13,569201.09,290170,7,,1,
161962,Luiz Noé Souza Soares,M,RS,PSB,0,189,Superior completo,PSB,S,1975-09-14,,2011,,657267.6500000021,4310.219999999998,652957.430000003,1407,111340,RECURSOS DE PESSOAS JURÍDICAS,Luiz Noé,,,111276.84,4300034,1,1.79876796714579,1,Afastamento
162174,Roberto Policarpo Fagundes,M,DF,PT,113,136,Superior completo,PT,E,1967-02-22,,2011,,505836.71,900.83,504935.88000000006,1408,665312.52,DESCRIÇÃO DAS DOAÇÕES RELATIVAS À COMERCIALIZAÇÃO,Policarpo,171207,21,665312.52,530010,1779,,2,Afastamento
162175,Eliane Pontes Rolim,F,RJ,PT,0,245,Ensino médio completo,PT,S,1964-02-10,,2011,,304571.81999999966,24502.8,280069.0199999999,1409,270699.84,RECURSOS DE PESSOAS JURÍDICAS,Eliane Rolim,2047192,11,270567.53,3300100,17,1.06502395619439,1,Afastamento
162332,Luiz Hiloshi Nishimori,M,PR,PR,0,26,Superior completo,PSDB,E,1949-04-09,,2011,2013-10-07,884548.5699999993,3934.3999999999996,879734.0499999992,1410,321675,RECURSOS PRÓPRIOS,Luiz Nishimori,,,321675,4100103,4,,1,
162490,Valdivino Jose De Oliveira,M,GO,PSDB,0,228,Superior completo,PSDB,E,1952-01-11,,2011,,714741.1499999997,8517.94,631223.21,1411,2160225.54,RECURSOS DE PESSOAS JURÍDICAS,Valdivino De Oliveira,12326377.18,2,2542456.86,5200050,155,,6,Afastamento
163321,Ronaldo Nogueira De Oliveira,M,RS,PTB,40,258,Superior incompleto,PTB,E,1966-04-25,,2011,,754735.1900000022,730.9599999999995,754004.2300000024,1412,88762.49,RECURSOS DE OUTROS CANDIDATOS/COMITÊS,Ronaldo Nogueira,366717,12,88749.65,4300034,5,,1,
163322,Zacarias Vilharba,M,PE,PP,0,53,Ensino médio completo,PRB,E,1961-12-16,,2011,2013-09-30,839274.3699999999,20084.370000000003,819190.0000000009,1413,122490,RECURSOS DE PESSOAS FÍSICAS,Vilalba,394686,21,122445.16,260545,5,,1,
163831,Fernando Antônio Ceciliano Jordão,M,RJ,PMDB,0,228,Superior completo,PMDB,E,1952-06-23,,2011,,685957.2999999968,2676.3599999999997,612520.4999999969,1414,1067552.82,RECURSOS DE PESSOAS JURÍDICAS,Fernando Jordão,4628915.92,19,1067065.71,3300100,13729,,4,Afastamento
164359,Waldir Soares De Oliveira,M,GO,PSDB,0,245,Superior completo,PSDB,S,1962-12-28,,2011,,109997.01999999997,0.0,109997.01999999997,1415,37360,RECURSOS DE PESSOAS FÍSICAS,Delegado Waldir,798499,11,37360,5200050,94,0.364134154688569,1,Afastamento
164360,Carmen Emília Bonfá Zanotto,F,SC,PPS,54,52,Superior completo,PPS,S,1962-10-06,,2011,,684933.0900000007,553.2099999999999,684289.3600000008,1416,460748.33,RECURSOS DE OUTROS CANDIDATOS/COMITÊS,Carmen Zanotto,2130216.23,11,460718.99,4200051,32,2.62833675564682,3,Afastamento
164361,Marina Pignataro Sant'Anna,F,GO,PT,0,199,Superior completo,PT,E,1958-10-14,,2011,,821644.3300000015,22107.85,795672.1600000008,1417,726229,RECURSOS DE PESSOAS FÍSICAS,Marina Santanna,642571,12,722656.89,5200050,107,,5,Afastamento
165429,Gean Marques Loureiro,M,SC,PMDB,110,178,Superior completo,PMDB,S,1972-10-09,,2011,,166677.97000000023,6442.839999999999,160235.1300000002,1418,476660.76,RECURSOS DE PESSOAS JURÍDICAS,Gean Loureiro,1311238.25,11,476650.22,4200051,17,0.511978097193703,2,Afastamento
165583,Carlos Roberto De Campos,M,SP,PSDB,373,373,Ensino médio completo,PSDB,E,1955-12-25,,2007,,423284.73000000056,2732.2899999999995,420552.4400000005,1419,1743319.61,RECURSOS DE PESSOAS JURÍDICAS,Carlos Roberto,16666221.31,11,1743319.61,3500105,8,,2,Afastamento
165675,Francisco Evangelista Dos Santos De Araujo,M,RR,PSD,0,421,Superior completo,PSL,S,1968-04-03,,2011,2011-10-26,634375.5200000001,5653.93,628721.59,1420,34576.5,RECURSOS PRÓPRIOS,Francisco Araújo,1133445,12,34576.5,1400027,152,1.59069130732375,1,Afastamento
166401,Nilson Aparecido Leitão,M,MT,PSDB,0,75,Ensino médio completo,PSDB,E,1969-02-25,,2011,,715734.4599999982,13333.770000000002,702058.4799999984,1421,1368090.68,RECURSOS DE PESSOAS FÍSICAS,Nilson Leitão,2551576.91,12,1368090.68,510452,422,,1,
166402,Magda Mofatto Hon,F,GO,PR,0,228,Ensino fundamental incompleto,PTB,E,1948-10-26,,2011,2013-09-25,715506.6300000006,13993.029999999997,692919.7000000016,1422,2412693.32,RECURSOS DE PESSOAS JURÍDICAS,Magda Mofatto,17932488.57,2,2412693.32,5200050,16,,3,Afastamento
166727,Elaine Aparecida Belloni Abissamra,F,SP,PSB,0,196,Superior completo,PSB,S,1956-01-08,,2011,,100368.81999999998,427.13,99941.68999999997,1423,912039.26,RECURSOS DE PESSOAS FÍSICAS,Dra. Elaine Abissamra,,,1036056.67,3500105,1,0.355920602327173,1,Afastamento
167493,Weverton Rocha Marques De Sousa,M,MA,PDT,0,44,Superior completo,PDT,E,1979-10-08,,2011,,570541.8799999997,2541.8200000000006,550500.06,1424,273998.8,RECURSOS DE PESSOAS FÍSICAS,Weverton Rocha,1190037,12,273998.8,2100055,414,,3,Afastamento
167614,Severino De Souza Silva,M,PE,PSB,0,199,Superior completo,PSB,E,1952-03-14,,2011,,685535.3200000012,5883.320000000001,669025.4100000014,1425,255100,RECURSOS DE PESSOAS JURÍDICAS,Severino Ninho,984283.51,11,255100,2600054,3283,,2,Afastamento
167617,Vanderlei Siraque,M,SP,PT,199,199,Superior completo,PT,E,1960-02-15,,2011,,639554.1000000004,2381.6800000000017,615273.1100000015,1426,488958.97,RECURSOS DE PESSOAS FÍSICAS,Vanderlei Siraque,2145555.67,12,488958.97,3500105,3,,1,
167707,Romanna Giulia Ceccon Leandro Remor Marcelino,F,SC,PMDB,0,397,Superior completo,DEM,S,1975-02-18,,2011,2011-11-08,51521.51999999997,9.1,51512.41999999996,1427,323772.39,RECURSOS DE PESSOAS JURÍDICAS,Romanna Remor,1376013,12,323772.39,4200051,4,0.31211498973306,1,Afastamento
167722,Marcos Rogério Da Silva Brito,M,RO,PDT,0,178,Superior incompleto,PDT,E,1978-07-07,,2011,,743467.7499999987,9562.729999999998,733905.0199999985,1428,107816.57,RECURSOS DE PARTIDO POLÍTICO,Marcos Rogério,595477,12,107816.57,1100015,9,,1,
